# desk-break exercises (no-equipment subset of hasaneyldrm/exercises-dataset, MIT).
# Columns: group<TAB>name<TAB>gif<TAB>image<TAB>steps(joined by U+00B6).
# Media (gif/image) is referenced by URL at display time; © Gym visual — https://gymvisual.com/
cardio	bear crawl	videos/3360-0Yz8WdV.gif	images/3360-0Yz8WdV.jpg	从四肢着地开始，双手直接放在肩膀下方，膝盖直接放在臀部下方。¶将膝盖稍微抬离地面，保持背部平坦并收紧核心。¶同时向前移动右手和左脚，然后是左手和右脚。¶继续向前爬行，手脚交替动作。¶在整个练习过程中保持稳定的节奏并保持核心紧张。¶继续所需的距离或时间。
arms	bench dip (knees bent)	videos/0129-RrLske5.gif	images/0129-RrLske5.jpg	坐在长凳或椅子的边缘，双手抓住臀部旁边的边缘。¶将臀部从长凳上滑下来，在身前伸直双腿，脚后跟保持在地面上。¶弯曲肘部，将身体放低至地面，保持背部靠近长凳。¶在底部暂停片刻，然后将自己推回到起始位置。¶重复所需的重复次数。
arms	bench dip on floor	videos/1399-9RT8oQW.gif	images/1399-9RT8oQW.jpg	坐在长凳或椅子的边缘，双手抓住边缘，手指指向前方。¶将臀部滑离长凳，用手支撑体重。¶弯曲肘部降低身体，直到上臂与地板平行。¶伸直手臂，将自己推回起始位置。¶重复所需的重复次数。
legs	bench hip extension	videos/0130-u27Kcdz.gif	images/0130-u27Kcdz.jpg	坐在长凳上，背部靠在长凳上，双脚平放在地上。¶将双手放在长凳上以获得支撑。¶收紧臀肌和腿筋，然后将臀部抬离长凳，直到身体从膝盖到肩膀形成一条直线。¶在顶部暂停片刻，然后慢慢将臀部放回起始位置。¶重复所需的重复次数。
back	bench pull-ups	videos/3019-mExgrF9.gif	images/3019-mExgrF9.jpg	将自己置于与胸部同高的横杆或坚固的水平表面下方。¶正手握住杠铃或杠铃表面，握距略宽于肩宽。¶双臂完全伸展，身体伸直。¶将肩胛骨挤压在一起并弯曲肘部，将胸部拉向杠铃或地面。¶继续拉，直到下巴位于杆或表面上方。¶有控制地降低自己回到起始位置。¶重复所需的重复次数。
legs	bent knee lying twist (male)	videos/3639-6sYyrRX.gif	images/3639-6sYyrRX.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将手臂向两侧伸展，与身体垂直。¶保持膝盖并拢，慢慢地将它们降低到一侧，旨在用膝盖接触地面。¶暂停片刻，然后启动核心并慢慢将膝盖抬回到起始位置。¶到另一侧重复该动作。¶继续交替进行所需的重复次数。
arms	biceps leg concentration curl	videos/1770-sJFIDIp.gif	images/1770-sJFIDIp.jpg	坐在长凳上，双腿分开，双脚平放在地上。¶一只手握住哑铃，将肘部放在大腿内侧，膝盖上方。¶手掌朝上，将哑铃向肩膀弯曲，同时保持上臂静止。¶在动作的最高点挤压二头肌，然后慢慢将哑铃放回起始位置。¶重复所需的重复次数，然后换臂。
arms	biceps narrow pull-ups	videos/0139-50BETrz.gif	images/0139-50BETrz.jpg	悬挂在引体向上杆上，手掌朝向自己，双手与肩同宽。¶启动你的核心并将自己拉向杠铃，专注于使用二头肌来抬起你的身体。¶在最高点暂停片刻，然后慢慢降低回到起始位置。¶重复所需的重复次数。
arms	biceps pull-up	videos/0140-guT8YnS.gif	images/0140-guT8YnS.jpg	悬挂在引体向上杆上，手掌背向自己，双手与肩同宽。¶启动核心肌群，弯曲肘部将自己拉起，使胸部靠近杠铃。¶在动作的最高点暂停，然后慢慢降低回到起始位置。¶重复所需的重复次数。
arms	body-up	videos/0137-U6G2gk9.gif	images/0137-U6G2gk9.jpg	首先将双手放在凸起的表面上，例如长凳或双杠上，手掌朝下，手指向前。¶将双腿向前方伸展，脚跟保持在地面上，身体伸直。¶弯曲肘部降低身体，使其靠近身体两侧，直到上臂与地面平行。¶暂停片刻，然后用手掌伸直手臂，将身体抬回到起始位置。¶重复所需的重复次数。
legs	bodyweight drop jump squat	videos/3543-wfotm7S.gif	images/3543-wfotm7S.jpg	双脚分开与肩同宽站立。¶弯曲膝盖并将臀部向后推，将身体降低至蹲姿。¶爆发性地跳起来，伸展臀部、膝盖和脚踝。¶在半空中时，快速将双脚并拢。¶脚掌轻轻着地，然后立即回到蹲姿。¶重复所需的重复次数。
core	bodyweight incline side plank	videos/3544-5VXmnV5.gif	images/3544-5VXmnV5.jpg	首先侧躺，双腿伸展并叠放在一起。¶将前臂放在肩膀正下方的地面上，肘部弯曲成 90 度角。¶启动你的核心并将臀部抬离地面，从头到脚形成一条直线。¶保持此位置所需的时间。¶将臀部放回到地面，然后在另一侧重复。
arms	bodyweight kneeling triceps extension	videos/1771-s0HKO2I.gif	images/1771-s0HKO2I.jpg	跪在地上，膝盖分开与臀部同宽。¶将双手放在身前的地面上，与肩同宽，手指指向前方。¶将双腿伸直在身后，用脚趾和双手保持平衡，从头到脚跟形成一条直线。¶弯曲肘部，将上半身向地面降低，保持肘部靠近身体两侧。¶在底部停顿片刻，然后双手用力伸直手臂，回到起始位置。¶重复所需的重复次数。
arms	bodyweight side lying biceps curl	videos/1769-gscGLOU.gif	images/1769-gscGLOU.jpg	侧躺，双腿伸直，用手臂支撑头部。¶将上臂靠在身体两侧，弯曲肘部，将前臂卷向肩膀。¶在顶部暂停片刻，然后慢慢将前臂放回起始位置。¶重复所需的重复次数。
back	bodyweight squatting row	videos/3168-3xK09Sk.gif	images/3168-3xK09Sk.jpg	双脚分开与肩同宽站立，伸直手臂抓住坚固的物体或悬挂训练器。¶将身体降低至蹲姿，保持背部挺直，膝盖位于脚趾后面。¶从蹲姿开始，将身体向上拉向物体或悬挂训练器，将肩胛骨挤压在一起。¶在顶部停顿片刻，然后慢慢将身体放回起始位置。¶重复所需的重复次数。
back	bodyweight squatting row (with towel)	videos/3167-BReCuOn.gif	images/3167-BReCuOn.jpg	双脚分开与肩同宽站立，手掌朝下，将毛巾放在身前。¶弯曲膝盖，将身体降低至蹲姿，保持背部挺直，挺胸。¶当你下蹲时，同时将毛巾拉向胸部，将肩胛骨挤压在一起。¶在深蹲底部停顿片刻，然后慢慢回到起始位置，同时伸展双臂。¶重复所需的重复次数。
legs	bodyweight standing calf raise	videos/1373-bJYHBIN.gif	images/1373-bJYHBIN.jpg	双脚分开与肩同宽站立，脚趾指向前方。¶将手放在墙壁或稳定的表面上以保持平衡。¶慢慢地将脚后跟抬离地面，将身体重量转移到脚掌上。¶在顶部停顿片刻，然后慢慢降低脚后跟回到起始位置。¶重复所需的重复次数。
back	bodyweight standing close-grip one arm row	videos/3156-v2DfH14.gif	images/3156-v2DfH14.jpg	双脚分开与肩同宽站立，膝盖稍微弯曲，一只手握住哑铃，握姿中立。¶臀部向前弯曲，保持背部挺直，核心肌群参与。¶将哑铃向上拉向胸部，保持肘部靠近身体并将肩胛骨挤压在一起。¶在顶部停顿片刻，然后慢慢将哑铃放回起始位置。¶重复所需的重复次数，然后换边。
back	bodyweight standing close-grip row	videos/3158-tig3PXb.gif	images/3158-tig3PXb.jpg	站立，双脚分开与肩同宽，膝盖稍微弯曲。¶腰部向前弯曲，保持背部挺直，核心肌群参与。¶将双臂伸直在身前，紧紧抓住杆或手柄。¶将杠铃或手柄拉向身体，将肩胛骨挤压在一起。¶在动作的最高点停顿片刻，然后慢慢松开并回到起始位置。¶重复所需的重复次数。
back	bodyweight standing one arm row	videos/3162-xbkPfaw.gif	images/3162-xbkPfaw.jpg	双脚分开与肩同宽站立，膝盖稍微弯曲，一手握住哑铃。¶臀部向前弯曲，保持背部挺直，核心肌群参与。¶让哑铃垂直悬挂在您面前，手臂完全伸展。¶将哑铃向上拉向胸部，保持肘部靠近身体。¶在动作的最高点将肩胛骨挤压在一起。¶将哑铃放回起始位置。¶重复所需的重复次数，然后换边。
back	bodyweight standing one arm row (with towel)	videos/3161-O4oIqQD.gif	images/3161-O4oIqQD.jpg	双脚分开与肩同宽站立，膝盖微曲，单手握住毛巾。¶臀部向前弯曲，保持背部挺直，核心肌群参与。¶将毛巾拉向胸部，将肩胛骨挤压在一起。¶在顶部停顿片刻，然后慢慢将毛巾放回起始位置。¶重复所需的重复次数，然后换到另一只手臂。
back	bodyweight standing row	videos/3166-wd4ds3s.gif	images/3166-wd4ds3s.jpg	站立，双脚分开与肩同宽，膝盖稍微弯曲。¶正手握住杆或手柄，手掌朝下。¶保持背部挺直，核心参与。¶将杠铃或手柄拉向身体，将肩胛骨挤压在一起。¶在动作的最高点停顿片刻。¶慢慢释放并伸展双臂回到起始位置。¶重复所需的重复次数。
back	bodyweight standing row (with towel)	videos/3165-uTv34oq.gif	images/3165-uTv34oq.jpg	双脚分开与肩同宽站立，双手握住毛巾放在身前。¶稍微弯曲膝盖，髋部向前转动，保持背部挺直。¶将毛巾拉向胸部，将肩胛骨挤压在一起。¶在最高点停顿片刻，然后慢慢释放张力，回到起始位置。¶重复所需的重复次数。
core	bottoms-up	videos/0138-CI6baTY.gif	images/0138-CI6baTY.jpg	平躺，双腿伸展，双臂放在身体两侧。¶弯曲膝盖并将其靠近胸部，保持双脚离开地面。¶收紧腹肌，将臀部抬离地面，将膝盖靠近头部。¶在顶部暂停片刻，然后慢慢将臀部放回起始位置。¶重复所需的重复次数。
legs	box jump down with one leg stabilization	videos/1374-iPm26QU.gif	images/1374-iPm26QU.jpg	站在盒子或平台前，双脚分开与肩同宽。¶弯曲膝盖，跳到盒子上，一只脚轻轻落地，另一只脚悬在盒子边缘。¶将脚踩在盒子上，将自己稳定在盒子上，同时保持另一只脚离开地面。¶保持这个姿势几秒钟，锻炼小腿肌肉以保持平衡。¶将放在盒子上的脚慢慢放下，回到起始位置。¶用另一条腿重复该练习。
core	bridge - mountain climber (cross body)	videos/2466-9c6T1YX.gif	images/2466-9c6T1YX.jpg	从高平板支撑位置开始，双手直接放在肩膀下方，身体呈一条直线。¶启动你的核心并将右脚抬离地面，将右膝移向左肘。¶将右脚放回到起始位置，然后将左脚朝向右肘重复该动作。¶继续交替两侧，以受控的速度移动。¶保持臀部水平，避免臀部抬得太高或下垂得太低。¶在整个练习过程中保持稳定的呼吸模式。¶重复所需的重复次数。
cardio	burpee	videos/1160-dK9394r.gif	images/1160-dK9394r.jpg	从站立位置开始，双脚分开与肩同宽。¶弯曲膝盖并将双手放在身前的地板上，将身体降低至蹲姿。¶将脚踢回到俯卧撑位置。¶进行俯卧撑，保持身体呈一条直线。¶将双脚跳回蹲姿。¶爆发性地跳起，将双臂举过头顶。¶轻轻落地并立即回到蹲姿，开始下一次重复。
core	butt-ups	videos/0870-qcNN2FN.gif	images/0870-qcNN2FN.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双手放在身体两侧，掌心朝下。¶收紧腹肌，将双腿抬离地面，将膝盖靠近胸部。¶在动作的最高点，挤压腹肌并暂停片刻。¶慢慢地将双腿放回起始位置。¶重复所需的重复次数。
legs	butterfly yoga pose	videos/1494-bWlZvXh.gif	images/1494-bWlZvXh.jpg	坐在地板上，双腿伸到身前。¶弯曲膝盖，将脚底并拢，让膝盖向两侧倾斜。¶用手抓住脚踝或脚。¶坐直并拉长脊柱。¶轻轻地将膝盖压向地板，感觉大腿内侧有拉伸感。¶保持这个姿势几个呼吸。¶要放松，请慢慢抬起膝盖并伸展双腿。
legs	calf push stretch with hands against wall	videos/1407-PzNxakt.gif	images/1407-PzNxakt.jpg	面向墙壁站立，双脚分开与臀部同宽。¶将双手靠在墙上，与肩同高。¶一只脚向后退一步，脚跟保持在地面上，腿伸直。¶稍微弯曲前膝盖并向前倾斜，感觉小腿有拉伸感。¶保持拉伸 20-30 秒。¶换腿并重复拉伸。
legs	calf stretch with hands against wall	videos/1377-m0tCHqc.gif	images/1377-m0tCHqc.jpg	面向墙壁站立，双脚分开与臀部同宽。¶将双手靠在墙上，与肩同高。¶右脚向后退一步，保持脚后跟着地，腿伸直。¶弯曲左膝并向前倾斜，保持后腿伸直，脚后跟着地。¶保持拉伸 20-30 秒。¶换腿并重复拉伸。
core	captains chair straight leg raise	videos/2963-weoDEpH.gif	images/2963-weoDEpH.jpg	坐在船长椅上，背部靠在靠背上，前臂放在扶手垫上。¶保持上半身稳定，背部挺直。¶收紧腹肌并将双腿抬起到身前，保持伸直。¶继续抬起，直到双腿与地面平行或达到您可以舒适地达到的高度。¶在顶部暂停片刻，然后慢慢将双腿放回起始位置。¶重复所需的重复次数。
legs	chair leg extended stretch	videos/1548-xGgAGPm.gif	images/1548-xGgAGPm.jpg	坐在椅子边缘，背部挺直，双脚平放在地面上。¶将一只腿伸直在身前，脚跟保持在地面上。¶稍微向前倾，感受股四头肌的拉伸。¶保持这个姿势20-30秒。¶换腿并重复拉伸。
chest	chest and front of shoulder stretch	videos/1271-Uto7l43.gif	images/1271-Uto7l43.jpg	站直，双脚分开与肩同宽。¶将双臂伸直至前方，与肩同高。¶双臂交叉在身体前方，右臂放在左臂上方。¶手指交叉并将手掌压在一起。¶轻轻地将肩胛骨挤压在一起，然后将双手向前推，感觉胸部和肩膀前部有拉伸感。¶保持拉伸 20-30 秒，然后放松。¶重复所需的重复次数。
chest	chest dip	videos/0251-9WTm7dq.gif	images/0251-9WTm7dq.jpg	将自己置于双杠上，双臂完全伸展，身体伸直。¶弯曲肘部，降低身体，直到肩膀低于肘部。¶伸直手臂，将自己推回起始位置。¶重复所需的重复次数。
chest	chest dip (on dip-pull-up cage)	videos/1430-XgWyAiA.gif	images/1430-XgWyAiA.jpg	将倾斜杆调整到您可以舒适地握住它们的高度。¶站在杠铃之间，将双手放在每个杠铃上，距离略宽于肩宽。¶跳起来并伸直双臂，将体重支撑在杠上。¶弯曲膝盖并将脚踝交叉在身后。¶弯曲肘部降低身体，保持胸部向上，肩膀向下。¶继续降低，直到肩膀低于肘部或直到您感到胸部有拉伸感。¶推动手掌并伸展肘部，将身体抬回到起始位置。¶重复所需的重复次数。
chest	chest dip on straight bar	videos/2462-LQFOrMn.gif	images/2462-LQFOrMn.jpg	手掌朝下，双臂完全伸展，抓住双杠。¶弯曲膝盖并交叉脚踝。¶弯曲手臂，降低身体，直到肩膀低于肘部。¶伸直手臂，将自己推回起始位置。¶重复所需的重复次数。
chest	chest tap push-up (male)	videos/3216-7E06s6d.gif	images/3216-7E06s6d.jpg	从高平板支撑位置开始，双手分开略宽于肩宽，身体呈一条直线。¶弯曲肘部，使肘部靠近身体两侧，将身体降低到地面。¶当你降低身体时，用右手拍打胸部。¶将自己推回到起始位置。¶重复这个动作，这次用左手敲击胸部。¶继续交替进行所需的重复次数。
back	chin-up	videos/1326-T2mxWqc.gif	images/1326-T2mxWqc.jpg	悬挂在引体向上杆上，手掌朝向自己，双手与肩同宽。¶启动核心肌群，将身体拉向杠铃杆，以胸部为主导。¶继续拉，直到下巴位于杠铃上方。¶在顶部停顿片刻，然后慢慢将身体放回起始位置。¶重复所需的重复次数。
back	chin-ups (narrow parallel grip)	videos/0253-G70mEAJ.gif	images/0253-G70mEAJ.jpg	用狭窄的平行握距悬挂在引体向上杆上，手掌朝向您。¶收紧背部肌肉，将身体拉向杠铃杆，保持肘部靠近身体。¶继续拉，直到下巴位于杠铃上方。¶在顶部停顿片刻，然后慢慢将身体放回起始位置。¶重复所需的重复次数。
legs	circles knee stretch	videos/0257-X7jbxra.gif	images/0257-X7jbxra.jpg	双脚分开与肩同宽站立，双手放在臀部。¶稍微弯曲膝盖，将脚跟抬离地面，用脚掌保持平衡。¶保持膝盖弯曲，先顺时针旋转膝盖，然后逆时针旋转膝盖。¶执行所需的重复运动次数。
chest	clap push up	videos/1273-wigSg76.gif	images/1273-wigSg76.jpg	从高平板支撑位置开始，双手分开略宽于肩宽。¶弯曲肘部，将身体降低到地面，保持核心参与。¶爆发性地推动手掌，将身体推离地面。¶在半空中时，拍手，然后回到起始位置。¶重复所需的重复次数。
chest	clock push-up	videos/0258-CMAxnsG.gif	images/0258-CMAxnsG.jpg	从高平板支撑位置开始，双手直接放在肩膀下方，身体呈一条直线。¶弯曲肘部，使肘部靠近身体两侧，将身体降低到地面。¶当你下降时，将你的身体向左旋转，将你的左臂伸直到侧面。¶向上推回到起始位置，同时将身体旋转到中心。¶重复俯卧撑，这次将身体向右旋转，并将右臂向侧面伸出。¶每次重复时继续交替进行。
back	close grip chin-up	videos/1327-VnfUNW7.gif	images/1327-VnfUNW7.jpg	抓住引体向上杆，手掌朝向自己，双手与肩同宽。¶悬挂在杠上，双臂完全伸展，双脚离开地面。¶收紧背部肌肉，将身体拉向杠铃杆，保持肘部靠近身体。¶继续拉，直到下巴位于杠铃上方。¶在顶部停顿片刻，然后慢慢将身体放回起始位置。¶重复所需的重复次数。
arms	close-grip push-up	videos/0259-x6KpKpq.gif	images/0259-x6KpKpq.jpg	从高位平板支撑开始，双手并拢，位于肩膀正下方。¶收紧核心，将身体降低到地面，保持肘部靠近身体两侧。¶推动手掌以伸展手臂并返回到起始位置。¶重复所需的重复次数。
arms	close-grip push-up (on knees)	videos/2398-v3vLFW0.gif	images/2398-v3vLFW0.jpg	首先双手和膝盖着地，双手与肩同宽，膝盖与臀部同宽。¶弯曲肘部，将上身压向地面，使其靠近身体两侧。¶当你的胸部刚好高于地面时，暂停片刻。¶推动手掌以伸直手臂并返回到起始位置。¶重复所需的重复次数。
core	cocoons	videos/0260-SLKj2pX.gif	images/0260-SLKj2pX.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双手放在脑后，肘部朝外。¶收紧腹肌，慢慢将上半身抬离地面，向前卷曲，直到躯干呈 45 度角。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶重复所需的重复次数。
core	crab twist toe touch	videos/1468-xgsGFVM.gif	images/1468-xgsGFVM.jpg	首先坐在地上，膝盖弯曲，双脚平放在地板上。¶将双手放在身后，手指指向脚部，并将臀部抬离地面。¶将一条腿伸直到您面前，同时将另一只手伸向脚趾。¶返回起始位置并在另一侧重复。¶继续交替进行所需的重复次数。
core	cross body crunch	videos/0262-rbu5UUb.gif	images/0262-rbu5UUb.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双手放在脑后，肘部朝外。¶收紧腹肌，将上半身抬离地面，然后扭转，使右肘靠近左膝盖。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶在另一侧重复，将左肘靠近右膝盖。¶重复所需的重复次数。
core	crunch (hands overhead)	videos/0267-kjJ3VoQ.gif	images/0267-kjJ3VoQ.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双臂伸直至头顶上方。¶收紧腹肌，将上半身抬离地面，向前向膝盖弯曲。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶重复所需的重复次数。
core	crunch floor	videos/0274-TFqbd8t.gif	images/0274-TFqbd8t.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双手放在脑后，肘部朝外。¶收紧腹肌，将肩膀抬离地面，向前向膝盖弯曲。¶在顶部停顿片刻，然后慢慢将肩膀放回起始位置。¶重复所需的重复次数。
core	curl-up	videos/3016-g2oKspu.gif	images/3016-g2oKspu.jpg	平躺，膝盖弯曲，双脚平放在地上。¶将双手放在脑后，肘部朝外。¶收紧腹肌，慢慢将上半身抬离地面，向前卷曲，直到躯干呈 45 度角。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶重复所需的重复次数。
legs	curtsey squat	videos/3769-gUjqdei.gif	images/3769-gUjqdei.jpg	双脚分开与肩同宽站立。¶右脚向斜后方跨出一步，跨过身体，交叉在左腿后面。¶弯曲双膝，就像行屈膝礼一样，将身体降低到地面。¶保持躯干直立，将体重放在前脚上。¶推动前脚返回起始位置。¶在另一侧重复，用左脚斜向后方跨过身体。
core	dead bug	videos/0276-iny3m5y.gif	images/0276-iny3m5y.jpg	平躺，双臂伸向天花板。¶弯曲膝盖，将双腿抬离地面，使臀部和膝盖形成 90 度角。¶接合你的核心和下背部，将你的下背部压入地面。¶慢慢地将右臂和左腿放低至地面，保持它们伸直并悬停在地板上方。¶暂停片刻，然后回到起始位置。¶用左臂和右腿重复该动作。¶继续交替进行所需的重复次数。
core	decline crunch	videos/0277-9Ap7miY.gif	images/0277-9Ap7miY.jpg	躺在倾斜的长凳上，双脚固定，膝盖弯曲成 90 度角。¶将双手放在脑后或放在胸前。¶收紧腹肌，将上半身抬向膝盖，卷曲躯干。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶重复所需的重复次数。
chest	decline push-up	videos/0279-i5cEhka.gif	images/0279-i5cEhka.jpg	将双手放在地面上，距离略宽于肩宽，双脚放在稳定的表面上。¶保持身体从头到脚呈一条直线，锻炼核心肌肉。¶弯曲肘部，使胸部靠近地面，使胸部靠近地面。¶推动手掌以伸展手臂并返回到起始位置。¶重复所需的重复次数。
core	decline sit-up	videos/0282-QLL2gdc.gif	images/0282-QLL2gdc.jpg	躺在倾斜的长凳上，双脚固定，膝盖弯曲。¶将双手放在脑后或放在胸前。¶收紧腹肌，将上半身抬离长凳，向前向膝盖弯曲。¶在顶部停顿片刻，然后慢慢将上半身放回起始位置。¶重复所需的重复次数。
